"facility_id","annual_incoming_waste_metric_tonnes","waste_in_place_metric_tonnes","year","data_source_id","created_date","modified_date","observation_type_id","data_source_location_id"
5823,"403044.9435","17627853",2021,4,"2023-12-08 22:44:44.232941","2024-04-08 21:24:32.88489",2,1
7930,"5182.35",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7930,"5098.83",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7931,"104124.23",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7931,"105829.78",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7932,"242526.58",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7932,"238618.02",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7933,"21692.55",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7933,"22047.87",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7934,"743871.98","6100000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7934,"708530.48","6100000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7935,"8557.71",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7935,"8697.89",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7936,"143.31",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7936,"141",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7937,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7937,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7938,"2106.67",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7938,"2072.72",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7939,"813.47",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7939,"826.8",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7940,"7716.75",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7940,"7592.39",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7941,"4338.51",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7941,"4409.57",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7942,"1589.85","8500.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7942,"1576.78","8500.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7943,"36962.37","307694.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7943,"37268.79","307694.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7944,"6462.8","20000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7944,"6409.66","20000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7945,"173.54",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7945,"176.38",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7946,"35308.4","210000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7946,"35018.1","210000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7947,"1232012.55","24000000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7947,"1252192.91","24000000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7948,"376996.38","2000000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7948,"373896.78","2000000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7949,"115476.64","5891781.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7949,"117572.54","5891781.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7950,"165.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7950,"162.69",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7951,"23822.57","89800.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7951,"24020.06","89800.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7952,"5708.8","15900.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7952,"5661.87","15900.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7953,"4338.51",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7953,"4409.57",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7954,"90448.35","1350000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7954,"88990.68","1350000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7955,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7955,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7956,"4409.57",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7956,"4338.51",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7957,"8677.02",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7957,"8819.15",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7958,"27054.94",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7958,"26618.92",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7959,"1185.5",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7959,"1204.92",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7960,"2000000","30000000.0",2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7960,"2000000","30000000.0",2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7961,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7961,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7962,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7962,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7963,"4338.51",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7963,"4409.57",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7964,"3307.18",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7964,"3253.88",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7965,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7965,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7966,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7966,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7967,"4338.51",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7967,"4409.57",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7968,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7968,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7969,"125816.77",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7969,"127877.65",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7970,"165.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7970,"162.69",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7971,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7971,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7972,"529.15",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7972,"520.62",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7973,"723.45",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7973,"735.3",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7974,"110.24",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7974,"108.46",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7975,"1626.94",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7975,"1653.59",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7976,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7976,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7977,"949.05",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7977,"964.59",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7978,"1260.04",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7978,"1239.73",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7979,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7979,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7980,"11023.94",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7980,"10846.27",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7981,"1843.87",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7981,"1874.07",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7982,"519.23",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7982,"510.86",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7983,"4859.13",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7983,"4938.72",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7984,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7984,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7985,"2863.42",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7985,"2910.32",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7986,"148.82",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7986,"146.42",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7987,"8677.02",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7987,"8819.15",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7988,"44095.74",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7988,"43385.09",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7989,"650.78",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7989,"661.44",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7990,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7990,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7991,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7991,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7992,"9921.54",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7992,"9761.65",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7993,"778.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7993,"791.52",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7994,"1243.5",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7994,"1223.46",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7995,"722.36",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7995,"734.19",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7996,"1201.61",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7996,"1182.24",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7997,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7997,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7998,"5622.21",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7998,"5531.6",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7999,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
7999,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8000,"7165.56",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8000,"7050.08",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8001,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8001,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8002,"440.96",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8002,"433.85",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8003,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8003,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8004,"13228.72",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8004,"13015.53",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8005,"10846.27",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8005,"11023.94",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8006,"661.44",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8006,"650.78",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8007,"10412.42",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8007,"10582.98",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8008,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8008,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8009,"1161.64",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8009,"1180.66",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8010,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8010,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8011,"108.46",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8011,"110.24",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8012,"881.91",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8012,"867.7",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8013,"108.46",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8013,"110.24",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8014,"8819.15",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8014,"8677.02",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8015,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8015,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8016,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8016,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8017,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8017,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8018,"3307.18",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8018,"3253.88",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8019,"162.69",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8019,"165.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8020,"57533.92",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8020,"56606.7",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8021,"8677.02",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8021,"8819.15",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8022,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8022,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8023,"6247.45",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8023,"6349.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8024,"88.19",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8024,"86.77",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8025,"296.1",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8025,"300.95",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8026,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8026,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8027,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8027,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8028,"1212.63",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8028,"1193.09",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8029,"162.69",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8029,"165.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8030,"651.51",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8030,"641.01",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8031,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8031,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8032,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8032,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8033,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8033,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8034,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8034,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8035,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8035,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8036,"11023.94",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8036,"10846.27",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8037,"37961.96",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8037,"38583.77",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8038,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8038,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8039,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8039,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8040,"1212.63",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8040,"1193.09",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8041,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8041,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8042,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8042,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8043,"6507.76",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8043,"6614.36",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8044,"1102.39",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8044,"1084.63",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8045,"7592.39",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8045,"7716.75",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8046,"1003.18",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8046,"987.01",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8047,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8047,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8048,"661.44",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8048,"650.78",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8049,"13015.53",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8049,"13228.72",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8050,"2645.74",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8050,"2603.11",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8051,"2386.18",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8051,"2425.27",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8052,"8565.6",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8052,"8427.55",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8053,"913.26",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8053,"928.22",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8054,"551.2",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8054,"542.31",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8055,"2169.25",NULL,2021,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8055,"2204.79",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
8056,"13978.35",NULL,2022,4,"2024-01-18 20:53:05.365309","2024-04-08 21:24:32.88489",4,2
